method,label,noise_name,seed,budget_fraction,dwga_swapped,dwga_original,dwga_diff
noise_score_cpba_only,CPBA-only,uniform20,6,0.1,-0.1370219173729545,-0.1491721408293097,0.01215022345635522
noise_score_cpba_only,CPBA-only,uniform20,7,0.005,0.0077881619937694,-0.0077881619937694,0.0155763239875388
noise_score_cpba_only,CPBA-only,uniform20,7,0.01,0.0233644859813083,0.0186915887850467,0.0046728971962615995
noise_score_cpba_only,CPBA-only,uniform20,7,0.02,0.0763239875389407,0.0591900311526479,0.017133956386292795
noise_score_cpba_only,CPBA-only,uniform20,7,0.05,-0.0262739084485152,-0.0096386707282535,-0.0166352377202617
noise_score_cpba_only,CPBA-only,uniform20,7,0.1,-0.0856974117744575,-0.0983304667371227,0.012633054962665202
noise_score_cpba_only,CPBA-only,uniform20,8,0.005,-0.029595015576324,0.0155763239875389,-0.0451713395638629
noise_score_cpba_only,CPBA-only,uniform20,8,0.01,0.057632398753894,0.0342679127725856,0.0233644859813084
noise_score_cpba_only,CPBA-only,uniform20,8,0.02,0.043613707165109,0.0638629283489097,-0.02024922118380071
noise_score_cpba_only,CPBA-only,uniform20,8,0.05,-7.667281430678852e-05,-0.014971230425983,0.01489455761167621
noise_score_cpba_only,CPBA-only,uniform20,8,0.1,0.0389477174295956,-0.0012240020446083,0.0401717194742039
noise_score_cpba_only,CPBA-only,uniform20,9,0.005,0.0093457943925233,0.0109034267912772,-0.0015576323987539012
noise_score_cpba_only,CPBA-only,uniform20,9,0.01,0.0186915887850467,0.0155763239875389,0.0031152647975078007
noise_score_cpba_only,CPBA-only,uniform20,9,0.02,0.00996815660595,-0.0043109462530479,0.0142791028589979
noise_score_cpba_only,CPBA-only,uniform20,9,0.05,-0.1292779631279745,-0.1098541835036022,-0.019423779624372292
noise_score_cpba_only,CPBA-only,uniform20,9,0.1,-0.1195218655669989,-0.2233796823949548,0.10385781682795589
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,0,0.005,0.0140186915887849,0.014018691588785,-9.8879238130678e-17
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,0,0.01,0.0202492211838005,0.0467289719626168,-0.0264797507788163
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,0,0.02,0.063647415573561,0.0720227117309406,-0.0083752961573796
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,0,0.05,0.1043613707165108,0.1261682242990654,-0.021806853582554603
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,0,0.1,0.0809968847352025,0.0934579439252336,-0.012461059190031099
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,1,0.005,0.0249221183800623,0.0140186915887851,0.0109034267912772
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,1,0.01,0.0327102803738317,0.02803738317757,0.004672897196261704
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,1,0.02,0.0289470957581283,0.0215913408072059,0.007355754950922399
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,1,0.05,0.0794392523364485,0.0778816199376947,0.0015576323987537971
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,1,0.1,0.043613707165109,0.0327102803738318,0.010903426791277197
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,2,0.005,-0.0311526479750778,0.0093457943925233,-0.0404984423676011
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,2,0.01,0.0171339563862927,-0.043613707165109,0.060747663551401695
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,2,0.02,0.0233644859813083,0.0031152647975077,0.020249221183800598
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,2,0.05,0.0311526479750778,0.1401869158878504,-0.1090342679127726
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,2,0.1,0.0685358255451713,0.1246105919003115,-0.05607476635514019
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,3,0.005,0.0031152647975077,0.0093457943925233,-0.0062305295950156
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,3,0.01,0.0124610591900311,0.0903426791277258,-0.0778816199376947
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,3,0.02,0.0150893480047799,0.099395597184519,-0.0843062491797391
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,3,0.05,0.0226281506655338,0.1197947102665589,-0.0971665596010251
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,3,0.1,0.0425838047675294,0.1153601204661154,-0.072776315698586
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,4,0.005,-0.0482866043613707,0.0186915887850467,-0.0669781931464174
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,4,0.01,-0.0404984423676012,0.0295950155763239,-0.0700934579439251
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,4,0.02,0.0763239875389408,0.0700934579439252,0.006230529595015605
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,4,0.05,0.1479750778816199,0.2352024922118379,-0.087227414330218
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,4,0.1,0.1355140186915887,0.2305295950155763,-0.0950155763239876
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,5,0.005,0.0015576323987538,0.0155763239875389,-0.014018691588785099
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,5,0.01,0.0093457943925233,0.1881412713872253,-0.178795476994702
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,5,0.02,0.0249221183800623,0.1183800623052959,-0.0934579439252336
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,5,0.05,0.1275213958596679,0.2001146638484227,-0.07259326798875479
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,5,0.1,0.1767453426445904,0.246677856753079,-0.06993251410848858
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,6,0.005,0.0062305295950155,0.0109034267912772,-0.004672897196261701
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,6,0.01,0.0155763239875389,0.0233644859813084,-0.007788161993769501
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,6,0.02,-0.0028541627812199,0.0482866043613707,-0.0511407671425906
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,6,0.05,0.0171014913207756,0.0249221183800623,-0.0078206270592867
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,6,0.1,0.0311526479750778,0.1604361370716511,-0.1292834890965733
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,7,0.005,0.0342679127725856,0.0062305295950155,0.028037383177570097
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,7,0.01,0.0934579439252336,-0.0716510903426791,0.16510903426791268
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,7,0.02,0.1074766355140187,0.0329161227041326,0.0745605128098861
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,7,0.05,0.1495327102803738,0.0685358255451713,0.08099688473520249
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,7,0.1,0.1573208722741433,0.0669781931464174,0.0903426791277259
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,8,0.005,0.0046728971962616,0.0046728971962617,-9.974659986866641e-17
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,8,0.01,0.0186915887850467,0.0109034267912773,0.0077881619937694
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,8,0.02,0.0545171339563863,0.0020459898736625,0.0524711440827238
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,8,0.05,0.2383177570093457,0.0420560747663552,0.1962616822429905
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,8,0.1,0.2485905326342983,0.0545171339563863,0.194073398677912
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,9,0.005,0.2435784791152924,0.0566404873904303,0.18693799172486208
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,9,0.01,0.228944332773829,0.0619619951509625,0.16698233762286652
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,9,0.02,0.2116494325520995,0.0402325051287896,0.1714169274233099
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,9,0.05,0.2959066387605252,0.0841349441531799,0.2117716946073453
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,minority_high_40,9,0.1,0.3177570093457944,0.1222724164369936,0.19548459290880077
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,0,0.005,0.1246105919003114,0.0373831775700934,0.087227414330218
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,0,0.01,0.1417445482866043,-0.043613707165109,0.1853582554517133
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,0,0.02,0.073208722741433,-0.0015576323987538,0.0747663551401868
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,0,0.05,0.071651090342679,0.0373831775700934,0.0342679127725856
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,0,0.1,0.0426660035504348,-0.0609362372298318,0.1036022407802666
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,1,0.005,0.0077881619937694,0.0077881619937694,0.0
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,1,0.01,0.0295950155763239,0.0140186915887849,0.015576323987539
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,1,0.02,0.0467199922636439,0.0320637420477858,0.014656250215858098
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,1,0.05,0.0267643381616483,0.0289595291874753,-0.0021951910258269994
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,1,0.1,-0.091639209510192,-0.0850094286839214,-0.006629780826270595
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,2,0.005,0.0109034267912772,0.0,0.0109034267912772
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,2,0.01,0.0186915887850467,0.0233644859813084,-0.0046728971962617
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,2,0.02,0.0763239875389407,0.088785046728972,-0.012461059190031307
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,2,0.05,0.0841915853313163,0.1074766355140187,-0.02328505018270241
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,2,0.1,-0.0235689468194597,0.029972853679259,-0.0535418004987187
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,3,0.005,0.0015576323987539,0.0140186915887851,-0.012461059190031201
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,3,0.01,0.0358255451713396,0.0404984423676012,-0.0046728971962615995
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,3,0.02,0.1074766355140187,0.1090342679127726,-0.0015576323987538943
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,3,0.05,0.102803738317757,0.1292834890965732,-0.02647975077881619
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,3,0.1,0.0774450684183987,0.0725891235123057,0.004855944906092993
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,4,0.005,-0.0124610591900311,0.0109034267912773,-0.0233644859813084
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,4,0.01,0.0124610591900311,0.0093457943925233,0.0031152647975078007
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,4,0.02,0.0591900311526479,0.0369687299251922,0.0222213012274557
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,4,0.05,0.0690525036091482,0.0006050935615559,0.0684474100475923
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,4,0.1,-0.0200827513797652,-0.0614791636446525,0.0413964122648873
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,5,0.005,0.0778816199376947,0.0031152647975077,0.074766355140187
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,5,0.01,0.0944795573699152,0.0124610591900311,0.0820184981798841
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,5,0.02,0.0685358255451713,-0.0486457923202852,0.1171816178654565
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,5,0.05,0.0341691360838841,-0.0486457923202852,0.08281492840416929
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,5,0.1,-0.0780259858673353,-0.1302422446484448,0.0522162587811095
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,6,0.005,0.0140186915887851,0.0046728971962617,0.0093457943925234
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,6,0.01,0.0202492211838006,0.0109034267912773,0.009345794392523301
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,6,0.02,0.0420560747663552,0.0033777483059452,0.03867832646041
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,6,0.05,0.0084326280815909,-0.0706799013614605,0.0791125294430514
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,6,0.1,-0.0496604983042183,-0.0844271297428351,0.0347666314386168
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,7,0.005,0.0077881619937694,-0.0077881619937694,0.0155763239875388
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,7,0.01,0.0233644859813083,0.0186915887850467,0.0046728971962615995
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,7,0.02,0.0763239875389407,0.0591900311526479,0.017133956386292795
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,7,0.05,0.0763239875389407,0.073208722741433,0.0031152647975076914
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,7,0.1,0.0078724330148993,-0.0083082937881204,0.0161807268030197
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,8,0.005,-0.029595015576324,0.0155763239875389,-0.0451713395638629
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,8,0.01,0.057632398753894,0.0342679127725856,0.0233644859813084
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,8,0.02,0.043613707165109,0.0638629283489097,-0.02024922118380071
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,8,0.05,0.0788590256335868,0.0675121398622652,0.011346885771321591
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,8,0.1,0.0074621298464471,0.0129666853168107,-0.005504555470363599
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,9,0.005,0.0093457943925233,0.0109034267912772,-0.0015576323987539012
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,9,0.01,0.0186915887850467,0.0155763239875389,0.0031152647975078007
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,9,0.02,0.00996815660595,-0.0043109462530479,0.0142791028589979
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,9,0.05,-0.0091005795359567,-0.0508741391577042,0.0417735596217475
noise_score_cpba_tc_no_fallback,CPBA-TC-noFB,uniform20,9,0.1,-0.0432469209993714,-0.0810293498007197,0.0377824288013483
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,0,0.005,0.0140186915887849,0.014018691588785,-9.8879238130678e-17
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,0,0.01,0.0202492211838005,0.0467289719626168,-0.0264797507788163
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,0,0.02,0.063647415573561,0.0720227117309406,-0.0083752961573796
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,0,0.05,-0.0401219857568159,-0.0215471330584163,-0.0185748526983996
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,0,0.1,0.0330487459505011,0.0662577449903641,-0.033208999039863005
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,1,0.005,0.0249221183800623,0.0140186915887851,0.0109034267912772
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,1,0.01,0.0327102803738317,0.02803738317757,0.004672897196261704
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,1,0.02,0.0289470957581283,0.0215913408072059,0.007355754950922399
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,1,0.05,-0.0366848332884348,-0.0329541137382486,-0.0037307195501861956
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,1,0.1,0.0892575170441594,0.0694849106519952,0.019772606392164202
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,2,0.005,-0.0311526479750778,0.0093457943925233,-0.0404984423676011
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,2,0.01,0.0171339563862927,-0.043613707165109,0.060747663551401695
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,2,0.02,0.0233644859813083,0.0031152647975077,0.020249221183800598
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,2,0.05,0.0879934517272105,0.1401869158878504,-0.0521934641606399
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,2,0.1,0.1074766355140186,0.1246105919003115,-0.017133956386292892
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,3,0.005,0.0031152647975077,0.0093457943925233,-0.0062305295950156
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,3,0.01,0.0124610591900311,0.0903426791277258,-0.0778816199376947
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,3,0.02,0.0150893480047799,0.099395597184519,-0.0843062491797391
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,3,0.05,-0.0243785012191668,0.0763239875389408,-0.10070248875810761
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,3,0.1,-0.0101878138577478,0.0654205607476635,-0.07560837460541131
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,4,0.005,-0.0482866043613707,0.0186915887850467,-0.0669781931464174
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,4,0.01,-0.0404984423676012,0.0295950155763239,-0.0700934579439251
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,4,0.02,0.0763239875389408,0.0700934579439252,0.006230529595015605
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,4,0.05,0.0346554213205683,0.2352024922118379,-0.2005470708912696
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,4,0.1,0.1064957760877524,0.2305295950155763,-0.12403381892782389
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,5,0.005,0.0015576323987538,0.0155763239875389,-0.014018691588785099
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,5,0.01,0.0093457943925233,0.1881412713872253,-0.178795476994702
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,5,0.02,0.0249221183800623,0.1183800623052959,-0.0934579439252336
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,5,0.05,0.1275213958596679,0.2001146638484227,-0.07259326798875479
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,5,0.1,0.1767453426445904,0.246677856753079,-0.06993251410848858
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,6,0.005,0.0062305295950155,0.0109034267912772,-0.004672897196261701
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,6,0.01,0.0155763239875389,0.0233644859813084,-0.007788161993769501
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,6,0.02,-0.0028541627812199,0.0482866043613707,-0.0511407671425906
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,6,0.05,-0.0534084865062753,0.0249221183800623,-0.0783306048863376
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,6,0.1,0.0539085866644563,0.1604361370716511,-0.1065275504071948
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,7,0.005,0.0342679127725856,0.0062305295950155,0.028037383177570097
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,7,0.01,0.0934579439252336,-0.0716510903426791,0.16510903426791268
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,7,0.02,0.1074766355140187,0.0329161227041326,0.0745605128098861
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,7,0.05,0.0839740003177432,0.0111866326819597,0.0727873676357835
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,7,0.1,0.1141292109607587,0.0453329741453744,0.0687962368153843
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,8,0.005,0.0046728971962616,0.0046728971962617,-9.974659986866641e-17
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,8,0.01,0.0186915887850467,0.0109034267912773,0.0077881619937694
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,8,0.02,0.0545171339563863,0.0020459898736625,0.0524711440827238
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,8,0.05,0.2383177570093457,-0.0165792872881999,0.2548970442975456
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,8,0.1,0.2485905326342983,0.0446180519579197,0.2039724806763786
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,9,0.005,0.2435784791152924,0.0566404873904303,0.18693799172486208
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,9,0.01,0.228944332773829,0.0619619951509625,0.16698233762286652
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,9,0.02,0.2116494325520995,0.0402325051287896,0.1714169274233099
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,9,0.05,0.2959066387605252,-0.0387031933191039,0.3346098320796291
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,minority_high_40,9,0.1,0.3177570093457944,0.0668400439314503,0.25091696541434405
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,0,0.005,0.1246105919003114,0.0373831775700934,0.087227414330218
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,0,0.01,0.1417445482866043,-0.043613707165109,0.1853582554517133
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,0,0.02,0.073208722741433,-0.0015576323987538,0.0747663551401868
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,0,0.05,0.071651090342679,0.0373831775700934,0.0342679127725856
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,0,0.1,0.0426660035504348,-0.0609362372298318,0.1036022407802666
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,1,0.005,0.0077881619937694,0.0077881619937694,0.0
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,1,0.01,0.0295950155763239,0.0140186915887849,0.015576323987539
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,1,0.02,0.0467199922636439,0.0320637420477858,0.014656250215858098
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,1,0.05,0.0062305295950155,0.0329506600078745,-0.026720130412859
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,1,0.1,-0.033989542104427,-0.0357854818989991,0.001795939794572099
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,2,0.005,0.0109034267912772,0.0,0.0109034267912772
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,2,0.01,0.0186915887850467,0.0233644859813084,-0.0046728971962617
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,2,0.02,0.0763239875389407,0.088785046728972,-0.012461059190031307
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,2,0.05,0.0841915853313163,0.1074766355140187,-0.02328505018270241
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,2,0.1,-0.0235689468194597,0.029972853679259,-0.0535418004987187
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,3,0.005,0.0015576323987539,0.0140186915887851,-0.012461059190031201
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,3,0.01,0.0358255451713396,0.0404984423676012,-0.0046728971962615995
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,3,0.02,0.1074766355140187,0.1090342679127726,-0.0015576323987538943
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,3,0.05,0.102803738317757,0.1292834890965732,-0.02647975077881619
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,3,0.1,0.0774450684183987,0.0725891235123057,0.004855944906092993
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,4,0.005,-0.0124610591900311,0.0109034267912773,-0.0233644859813084
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,4,0.01,0.0124610591900311,0.0093457943925233,0.0031152647975078007
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,4,0.02,0.0591900311526479,0.0369687299251922,0.0222213012274557
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,4,0.05,0.0690525036091482,0.0418467787056801,0.027205724903468106
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,4,0.1,-0.0200827513797652,-0.044184263422923,0.024101512043157795
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,5,0.005,0.0778816199376947,0.0031152647975077,0.074766355140187
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,5,0.01,0.0944795573699152,0.0124610591900311,0.0820184981798841
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,5,0.02,0.0685358255451713,-0.0486457923202852,0.1171816178654565
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,5,0.05,0.0341691360838841,-0.0118386969766044,0.0460078330604885
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,5,0.1,-0.0780259858673353,-0.1102865905464491,0.03226060467911379
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,6,0.005,0.0140186915887851,0.0046728971962617,0.0093457943925234
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,6,0.01,0.0202492211838006,0.0109034267912773,0.009345794392523301
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,6,0.02,0.0420560747663552,0.0033777483059452,0.03867832646041
noise_score_cpba_tc_v8_fallback,CPBA-TC-Guarded,uniform20,6,0.05,0.0235102334030987,0.0118034689267878,0.011706764476310898
