dataset,noise,budget_fraction,method,n_absolute_seeds,absolute_delta_wga,absolute_ci_low,absolute_ci_high,n_paired_loss_seeds,delta_wga_vs_loss,paired_ci_low,paired_ci_high
CivilComments,minority_high_40,0.005,entropy,10,0.0022771633051398505,0.0008342650585420725,0.0037200615517376284,10,-0.02042940793754064,-0.022187372692671715,-0.018671443182409563
CivilComments,minority_high_40,0.01,entropy,10,0.00494469746258941,0.002849427105080305,0.0070399678200985145,10,-0.03240078074170462,-0.03412557336981738,-0.030675988113591863
CivilComments,minority_high_40,0.02,entropy,10,0.00956408588158745,0.007081339022364361,0.01204683274081054,10,-0.048666232921275226,-0.05158355097811565,-0.0457489148644348
CivilComments,minority_high_40,0.05,entropy,10,0.018737800910865278,0.01599921495644988,0.021476386865280677,10,-0.06434612882238128,-0.06679372688201968,-0.06189853076274287
CivilComments,minority_high_40,0.1,entropy,10,0.025178919973975228,0.022044833686150803,0.028313006261799653,10,-0.039167208848406,-0.0433231450014885,-0.0350112726953235
CivilComments,minority_high_40,0.005,stratified_random,10,0.0011060507482107801,-0.0001360495518229266,0.002348151048244487,10,-0.02160052049446971,-0.023535749872415683,-0.019665291116523737
CivilComments,minority_high_40,0.01,stratified_random,10,0.0016916070266753103,0.00046608831454462594,0.0029171257388059947,10,-0.035653871177618715,-0.037756022572887175,-0.033551719782350255
CivilComments,minority_high_40,0.02,stratified_random,10,0.00318802862719577,0.0015990597310820242,0.004776997523309515,10,-0.055042290175666905,-0.058146668813994384,-0.051937911537339426
CivilComments,minority_high_40,0.05,stratified_random,10,0.007351984385165851,0.005463970511955272,0.00923999825837643,10,-0.0757319453480807,-0.07783867161577922,-0.07362521908038218
CivilComments,minority_high_40,0.1,stratified_random,10,0.01385816525699409,0.011907451319685914,0.015808879194302263,10,-0.05048796356538714,-0.052716822067515774,-0.0482591050632585
CivilComments,minority_high_40,0.005,forgetting,10,0.014834092387768342,0.013301408610016779,0.016366776165519906,10,-0.00787247885491215,-0.009828121957216406,-0.005916835752607896
CivilComments,minority_high_40,0.01,forgetting,10,0.03135979180221206,0.028534684726494924,0.03418489887792919,10,-0.005985686402081971,-0.007751846841525642,-0.004219525962638299
CivilComments,minority_high_40,0.02,forgetting,10,0.06005204944697455,0.057549988824429354,0.06255411006951975,10,0.0018217306441118796,0.0005461703267358956,0.0030972909614878637
CivilComments,minority_high_40,0.05,forgetting,10,0.09583604424202989,0.09368578246809722,0.09798630601596256,10,0.012752114508783339,0.01076291401424657,0.014741315003320108
CivilComments,minority_high_40,0.1,forgetting,10,0.08191281717631746,0.0784754639107877,0.08535017044184721,10,0.017566688353936245,0.015297165613988816,0.019836211093883675
CivilComments,minority_high_40,0.005,margin,10,0.02270657124268049,0.020485826558898662,0.024927315926462315,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.01,margin,10,0.03734547820429403,0.035000840731674566,0.03969011567691349,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.02,margin,10,0.05823031880286267,0.055284674612569064,0.06117596299315627,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.05,margin,10,0.08308392973324655,0.08131436562820699,0.08485349383828611,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.1,margin,10,0.06434612882238122,0.061764527767820376,0.06692772987694207,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.005,aum,10,0.019648666232921226,0.017713436854975232,0.02158389561086722,10,-0.00305790500975926,-0.0043000053097929595,-0.0018158047097255605
CivilComments,minority_high_40,0.01,aum,10,0.03227065712426801,0.03022185086518977,0.034319463383346245,10,-0.00507482108002602,-0.006369113094688432,-0.0037805290653636085
CivilComments,minority_high_40,0.02,aum,10,0.05029277813923223,0.047465541959983024,0.05312001431848144,10,-0.00793754066363044,-0.009946007472166903,-0.005929073855093978
CivilComments,minority_high_40,0.05,aum,10,0.07605725439167205,0.07393629524851202,0.07817821353483208,10,-0.007026675341574501,-0.008605767691770171,-0.005447582991378831
CivilComments,minority_high_40,0.1,aum,10,0.0662979830839297,0.06434233998162545,0.06825362618623396,10,0.001951854261548472,0.0003395777401209081,0.003564130782976036
CivilComments,minority_high_40,0.005,confident_learning,10,0.02270657124268049,0.020485826558898662,0.024927315926462315,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.01,confident_learning,10,0.03734547820429403,0.035000840731674566,0.03969011567691349,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.02,confident_learning,10,0.05823031880286267,0.055284674612569064,0.06117596299315627,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.05,confident_learning,10,0.08308392973324655,0.08131436562820699,0.08485349383828611,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.1,confident_learning,10,0.06434612882238122,0.061764527767820376,0.06692772987694207,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.005,coreset,10,0.0,0.0,0.0,10,-0.02270657124268049,-0.024927315926462315,-0.020485826558898662
CivilComments,minority_high_40,0.01,coreset,10,0.0,0.0,0.0,10,-0.03734547820429403,-0.03969011567691349,-0.035000840731674566
CivilComments,minority_high_40,0.02,coreset,10,0.0,0.0,0.0,10,-0.05823031880286267,-0.06117596299315627,-0.055284674612569064
CivilComments,minority_high_40,0.05,coreset,10,0.0,0.0,0.0,10,-0.08308392973324655,-0.08485349383828611,-0.08131436562820699
CivilComments,minority_high_40,0.1,coreset,10,0.0,0.0,0.0,10,-0.06434612882238122,-0.06692772987694207,-0.061764527767820376
CivilComments,minority_high_40,0.005,uncertainty_diversity,10,0.00240728692257641,0.0006107256200449419,0.004203848225107878,10,-0.02029928432010408,-0.02134691949885863,-0.01925164914134953
CivilComments,minority_high_40,0.01,uncertainty_diversity,10,0.00474951203643455,0.0026104729997450797,0.00688855107312402,10,-0.03259596616785947,-0.03434363227107174,-0.030848300064647206
CivilComments,minority_high_40,0.02,uncertainty_diversity,10,0.00956408588158745,0.007081339022364361,0.01204683274081054,10,-0.048666232921275226,-0.05158355097811565,-0.0457489148644348
CivilComments,minority_high_40,0.05,uncertainty_diversity,10,0.018737800910865278,0.01599921495644988,0.021476386865280677,10,-0.06434612882238128,-0.06679372688201968,-0.06189853076274287
CivilComments,minority_high_40,0.1,uncertainty_diversity,10,0.025178919973975228,0.022044833686150803,0.028313006261799653,10,-0.039167208848406,-0.0433231450014885,-0.0350112726953235
CivilComments,minority_high_40,0.005,badge_lite,10,0.02114508783344173,0.018981435612870804,0.023308740054012653,10,-0.0015614834092387603,-0.0021897581157385862,-0.0009332087027389346
CivilComments,minority_high_40,0.01,badge_lite,10,0.03806115810019515,0.035625389017051146,0.04049692718333915,10,0.0007156798959011199,-8.896413134875877e-05,0.0015203239231509984
CivilComments,minority_high_40,0.02,badge_lite,10,0.05823031880286267,0.055284674612569064,0.06117596299315627,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.05,badge_lite,10,0.08308392973324655,0.08131436562820699,0.08485349383828611,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.1,badge_lite,10,0.06434612882238122,0.061764527767820376,0.06692772987694207,10,0.0,0.0,0.0
CivilComments,minority_high_40,0.005,tracin_val_uncertainty,10,0.008197787898503539,0.0066745554983064885,0.009721020298700589,10,-0.014508783344176948,-0.016396797217387522,-0.012620769470966372
CivilComments,minority_high_40,0.01,tracin_val_uncertainty,10,0.01437865972674036,0.012820280196296044,0.01593703925718468,10,-0.02296681847755367,-0.025194056580702485,-0.020739580374404855
CivilComments,minority_high_40,0.02,tracin_val_uncertainty,10,0.02251138581652564,0.020686247860080713,0.02433652377297057,10,-0.03571893298633703,-0.03812687515294474,-0.03331099081972932
CivilComments,minority_high_40,0.05,tracin_val_uncertainty,10,0.0344827586206896,0.03268686730188551,0.03627864993949369,10,-0.04860117111255695,-0.05050189047148139,-0.04670045175363251
CivilComments,minority_high_40,0.1,tracin_val_uncertainty,10,0.031164606376057214,0.029021071193499365,0.03330814155861506,10,-0.03318152244632402,-0.03640607548917916,-0.02995696940346888
CivilComments,minority_high_40,0.005,tracin_noise_weighted,10,0.00884840598568636,0.007023268029241445,0.010673543942131276,10,-0.013858165256994131,-0.01592859077479334,-0.011787739739194922
CivilComments,minority_high_40,0.01,tracin_noise_weighted,10,0.02081977878985031,0.0190783211115998,0.02256123646810082,10,-0.016525699414443717,-0.018890778751362563,-0.01416062007752487
CivilComments,minority_high_40,0.02,tracin_noise_weighted,10,0.0378659726740403,0.0351361896545007,0.0405957556935799,10,-0.020364346128822368,-0.022686807932966645,-0.01804188432467809
CivilComments,minority_high_40,0.05,tracin_noise_weighted,10,0.06720884840598564,0.06443316142119641,0.06998453539077486,10,-0.01587508132726092,-0.018071304707212854,-0.013678857947308984
CivilComments,minority_high_40,0.1,tracin_noise_weighted,10,0.07417046193884186,0.07218368287002862,0.0761572410076551,10,0.009824333116460632,0.007308841090389444,0.01233982514253182
CivilComments,minority_high_40,0.005,noise_score,10,0.01626545217957055,0.01472963086777229,0.017801273491368806,10,-0.00644111906310994,-0.008384415810299032,-0.004497822315920849
CivilComments,minority_high_40,0.01,noise_score,10,0.02498373454782037,0.02288846419031126,0.02707900490532948,10,-0.012361743656473658,-0.014130627552337582,-0.010592859760609735
CivilComments,minority_high_40,0.02,noise_score,10,0.03767078724788545,0.035145745103844654,0.04019582939192625,10,-0.020559531554977223,-0.022820554179891636,-0.01829850893006281
CivilComments,minority_high_40,0.05,noise_score,10,0.059466493168510035,0.0566895057915273,0.062243480545492766,10,-0.023617436564736506,-0.02641901671268729,-0.02081585641678572
CivilComments,minority_high_40,0.1,noise_score,10,0.08713409506401576,0.0827967727681643,0.09147141735986722,10,0.02278796624163452,0.017508613151542892,0.02806731933172615
CivilComments,minority_high_40,0.005,noise_score_cpba_only,10,0.021275211450878306,0.01881192978304716,0.02373849311870945,10,-0.00143135979180218,-0.0022464059280257677,-0.000616313655578592
CivilComments,minority_high_40,0.01,noise_score_cpba_only,10,0.03662979830839294,0.0340990433920182,0.039160553224767684,10,-0.0007156798959010897,-0.0015203239231509603,8.896413134878078e-05
CivilComments,minority_high_40,0.02,noise_score_cpba_only,10,0.06421600520494467,0.06139729508907587,0.06703471532081345,10,0.0059856864020819914,0.004787978867060987,0.007183393937102996
CivilComments,minority_high_40,0.05,noise_score_cpba_only,10,0.09648666232921273,0.09461144002519621,0.09836188463322924,10,0.01340273259596617,0.011307462238457043,0.015498002953475296
CivilComments,minority_high_40,0.1,noise_score_cpba_only,10,0.12094990240728684,0.11799446928658255,0.12390533552799113,10,0.056603773584905634,0.05375998510466191,0.05944756206514936
CivilComments,minority_high_40,0.005,oracle_noise_group_balanced,10,0.03057905009759267,0.02845185865822263,0.032706241536962714,10,0.00787247885491218,0.006494425116697438,0.009250532593126921
CivilComments,minority_high_40,0.01,oracle_noise_group_balanced,10,0.044697462589459946,0.04201885780673666,0.04737606737218323,10,0.007351984385165921,0.005623706619880271,0.00908026215045157
CivilComments,minority_high_40,0.02,oracle_noise_group_balanced,10,0.11939118556286685,0.11703236593418244,0.12175000519155126,10,0.06116086676000417,0.05911489357268973,0.06320683994731861
CivilComments,minority_high_40,0.05,oracle_noise_group_balanced,10,0.17122042918927427,0.16917009602437955,0.173270762354169,10,0.08813649945602776,0.0853562463988261,0.09091675251322943
CivilComments,minority_high_40,0.1,oracle_noise_group_balanced,10,0.0921819254996418,0.08914882666316142,0.09521502433612218,10,0.02783579667726057,0.023853132072188393,0.03181846128233275
